source_filename,prompt_index,prompt,title,authors,char_len,lang,token_count,sentence_count,prompt_en,has_role,has_constraints,has_example,has_cot,has_any_structure,imperative_like,interrogative_like
1-s2.0-S0346251X25001666-main.pdf,6,"tell in details reflections, or their feelings of the two teachers who completed the results of this study",A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",106,en,19,1,"tell in details reflections, or their feelings of the two teachers who completed the results of this study",False,False,False,False,False,True,False
1-s2.0-S0346251X25001666-main.pdf,7,"translate the phrase, 'Accordingly, I also felt the need to observe in terms of motivation (originally written in Korean).",A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",122,en,25,1,"translate the phrase, 'Accordingly, I also felt the need to observe in terms of motivation (originally written in Korean).",False,False,False,False,False,True,False
1-s2.0-S0346251X25001666-main.pdf,8,"I will provide a new, lengthy text consisting of multiple paragraphs. I will give you conditions, and I'd like you to revise the text according to them: 1. Summarize the text while keeping the introduction and structure intact. 2. Reduce the length to approximately two A4 pages. 3. Maintain the same number of paragraphs as the original. Let me know when you're ready to proceed with your text!",A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",395,en,81,6,"I will provide a new, lengthy text consisting of multiple paragraphs. I will give you conditions, and I'd like you to revise the text according to them: 1. Summarize the text while keeping the introduction and structure intact. 2. Reduce the length to approximately two A4 pages. 3. Maintain the same number of paragraphs as the original. Let me know when you're ready to proceed with your text!",False,False,False,False,False,False,False
1-s2.0-S0346251X25001666-main.pdf,9,When do we use one-way ANOVA?; Present a specific and simple example of one-way ANOVA,A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",85,en,21,2,When do we use one-way ANOVA?; Present a specific and simple example of one-way ANOVA,False,False,False,False,False,False,True
1-s2.0-S0346251X25001666-main.pdf,10,"Translate it using more academic language, or please write the following text in natural English; Use 'vocabulary-preteaching' to refer to '사전 어휘 활동 집단'",A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",152,en,32,1,"Translate it using more academic language, or please write the following text in natural English; Use 'vocabulary-preteaching' to refer to '사전 어휘 활동 집단'",False,False,False,False,False,True,False
1-s2.0-S0346251X25001666-main.pdf,11,"User: Please summarize the abstract concisely. Start with 'The abstract can be summarized as follows.' ChatGPT: [Response1], User: Please write it in English. ChatGPT: [Response2]. User: Could you rewrite it starting with 'In this study, the researchers explore'? ChatGPT: [Response3]",A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",284,en,63,7,"User: Please summarize the abstract concisely. Start with 'The abstract can be summarized as follows.' ChatGPT: [Response1], User: Please write it in English. ChatGPT: [Response2]. User: Could you rewrite it starting with 'In this study, the researchers explore'? ChatGPT: [Response3]",False,False,False,False,False,False,False
1-s2.0-S0346251X25001666-main.pdf,12,I'm planning to read this paper and write a reaction paper that summarizes the paper and writes down my impressions. Please write a plan to read this paper in 3 days considering the content of the paper,A word to the wise: Crafting impactful prompts for ChatGPT,"Myunghwan Hwang, Ki-Ho Lee, Hee-Kyung Lee",202,en,39,2,I'm planning to read this paper and write a reaction paper that summarizes the paper and writes down my impressions. Please write a plan to read this paper in 3 days considering the content of the paper,False,False,False,False,False,False,False
1-s2.0-S0346251X2500185X-main.pdf,0,Please provide specific examples of information overload caused by modern technology,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",84,en,11,1,Please provide specific examples of information overload caused by modern technology,False,False,False,False,False,True,False
1-s2.0-S0346251X2500185X-main.pdf,1,Please shorten the context above to no more than 100 words,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",58,en,11,1,Please shorten the context above to no more than 100 words,False,True,False,False,True,True,False
1-s2.0-S0346251X2500185X-main.pdf,2,Can you give me some reasons?,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",29,en,7,1,Can you give me some reasons?,False,False,False,False,False,False,True
1-s2.0-S0346251X2500185X-main.pdf,3,What do you think is the essence of reading?,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",44,en,10,1,What do you think is the essence of reading?,False,False,False,False,False,False,True
1-s2.0-S0346251X2500185X-main.pdf,4,Translate from Chinese to English: utilise,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",42,en,7,1,Translate from Chinese to English: utilise,False,False,False,False,False,True,False
1-s2.0-S0346251X2500185X-main.pdf,5,Translate from Chinese to English: earth-shattering changes.,Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",60,en,11,1,Translate from Chinese to English: earth-shattering changes.,False,False,False,False,False,True,False
1-s2.0-S0346251X2500185X-main.pdf,6,"Please help me translate this sentence into English: With the development of information retrieval technology and the improvement of people's ability to filter information, such shortcomings can be overcome.",Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",207,en,33,1,"Please help me translate this sentence into English: With the development of information retrieval technology and the improvement of people's ability to filter information, such shortcomings can be overcome.",False,False,False,False,False,False,False
1-s2.0-S0346251X2500185X-main.pdf,7,"Please check the grammatical errors, structure, and logic of this article for me, and briefly comment on this essay.",Can ChatGPT serve as a writing collaborator? Insights from Chinese EFL learners,"Yu Huang, Di Wang",116,en,23,1,"Please check the grammatical errors, structure, and logic of this article for me, and briefly comment on this essay.",False,False,False,False,False,True,False
